current_age,gender,yearly_income,per_capita_income,total_debt,credit_score,num_credit_cards,dti_ratio,amount,use_chip,merchant_state,default,predicted_rf,risk_probability,risk_label
26,Female,802480.0,66873,351473,623,4,0.437983501146446,2826.42,No,Madhya Pradesh,1,1,0.93,High Risk
52,Female,1483786.0,123649,315273,841,3,0.2124787536747213,1673.25,Yes,Madhya Pradesh,0,0,0.18,Low Risk
35,Other,313748.0,26146,36766,859,3,0.11718321710417277,5951.33,Yes,Gujarat,0,0,0.04,Low Risk
61,Male,411743.0,34312,104594,822,3,0.2540273908724617,3709.65,Yes,Bihar,0,0,0.04,Low Risk
61,Male,638124.0,53177,306956,601,3,0.48102876556907437,1264.37,Yes,Telangana,1,1,0.92,High Risk
54,Female,1158253.0,96521,0,721,5,0.0,3050.4,No,Karnataka,0,0,0.05,Low Risk
40,Male,772676.0,64390,397058,594,4,0.5138738617480031,1690.02,Yes,Tamil Nadu,1,1,0.97,High Risk
70,Female,570598.0,47550,165579,716,1,0.29018503394684175,2102.14,Yes,Rajasthan,0,0,0.03,Low Risk
65,Female,488538.0,40712,128793,607,3,0.2636294413126512,4578.91,Yes,Gujarat,1,1,0.9,High Risk
29,Female,692841.0,57737,176649,759,3,0.2549632599687374,2574.38,Yes,Madhya Pradesh,0,0,0.07,Low Risk
26,Female,824169.0,68681,0,707,3,0.0,2833.8,Yes,Maharashtra,0,0,0.05,Low Risk
34,Male,257784.0,21482,156270,550,2,0.6062051950470161,2814.07,Yes,Rajasthan,1,1,0.63,High Risk
37,Female,549945.0,45829,220999,611,1,0.4018565492912928,2542.01,Yes,Gujarat,1,1,0.84,High Risk
50,Female,329255.0,27438,0,624,1,0.0,3553.07,No,Uttar Pradesh,1,0,0.08,Low Risk
29,Female,830354.0,69196,198668,789,5,0.2392569915963553,3293.85,Yes,Gujarat,0,0,0.01,Low Risk
23,Male,1225329.0,102111,0,607,2,0.0,5172.32,Yes,Gujarat,1,1,0.77,High Risk
48,Female,352570.0,29381,139197,815,3,0.39480670505147913,690.17,Yes,Gujarat,0,0,0.05,Low Risk
39,Female,421969.0,35164,0,605,3,0.0,3291.48,Yes,Maharashtra,1,0,0.35,Low Risk
36,Female,523558.0,43630,116287,747,3,0.22210910730043282,4707.75,Yes,Maharashtra,0,0,0.05,Low Risk
50,Male,1009303.0,84109,333318,677,5,0.3302457240293549,2064.92,Yes,Uttar Pradesh,0,0,0.04,Low Risk
52,Male,511555.0,42630,151436,689,3,0.2960307298335467,4686.2,Yes,Maharashtra,0,0,0.03,Low Risk
27,Female,275582.0,22965,18032,698,3,0.06543243027483653,4628.31,No,Telangana,0,0,0.08,Low Risk
57,Male,436033.0,36336,78794,650,3,0.18070650615893752,2178.03,No,Maharashtra,0,0,0.06,Low Risk
33,Male,983787.0,81982,265458,688,4,0.2698327991729917,2184.05,No,Maharashtra,0,0,0.01,Low Risk
53,Female,347860.0,28988,62519,688,1,0.1797246018513195,2132.06,No,Maharashtra,0,0,0.08,Low Risk
51,Male,150000.0,12500,0,663,1,0.0,5494.57,No,Bihar,0,0,0.06,Low Risk
70,Female,350892.0,29241,193010,671,2,0.5500552876668604,3053.91,No,Delhi,0,0,0.08,Low Risk
59,Female,709576.0,59131,223518,593,3,0.31500219849600325,1489.87,No,Madhya Pradesh,1,1,0.93,High Risk
49,Female,872577.0,72715,412082,735,5,0.47225860869585146,7362.06,Yes,Madhya Pradesh,0,0,0.05,Low Risk
56,Male,217377.0,18115,56899,548,1,0.2617526233226146,2002.82,Yes,Maharashtra,1,1,0.87,High Risk
30,Female,770625.0,64219,249556,596,3,0.32383584752635847,1202.49,Yes,Uttar Pradesh,1,1,0.81,High Risk
38,Female,399036.0,33253,0,782,3,0.0,8525.65,Yes,Telangana,0,0,0.04,Low Risk
58,Other,322000.0,26833,0,823,2,0.0,1204.49,No,Rajasthan,0,0,0.0,Low Risk
19,Male,1211822.0,100985,0,897,5,0.0,3118.69,Yes,Maharashtra,0,0,0.0,Low Risk
65,Female,247181.0,20598,75971,656,1,0.3073496749345621,1714.38,Yes,Rajasthan,0,0,0.37,Low Risk
22,Female,1050195.0,87516,277209,722,4,0.26395955036921714,2943.57,No,Tamil Nadu,0,0,0.04,Low Risk
41,Male,833653.0,69471,96059,642,3,0.11522659907659422,5342.2,Yes,Gujarat,1,1,0.75,High Risk
41,Male,677176.0,56431,0,777,5,0.0,7562.22,Yes,Uttar Pradesh,0,0,0.01,Low Risk
51,Female,444447.0,37037,65495,740,2,0.14736290266330968,770.07,Yes,Maharashtra,0,0,0.02,Low Risk
33,Female,341234.0,28436,35718,666,2,0.10467303961504422,2672.94,Yes,Telangana,0,0,0.02,Low Risk
67,Male,389371.0,32448,108455,690,1,0.27853897696541347,2483.13,Yes,Karnataka,0,0,0.07,Low Risk
48,Female,275617.0,22968,144816,639,1,0.52542477423381,3929.4,Yes,Gujarat,1,1,0.59,High Risk
57,Female,758835.0,63236,194236,771,4,0.2559660532263272,3770.77,Yes,Maharashtra,0,0,0.1,Low Risk
58,Female,327197.0,27266,135307,601,3,0.41353374266878973,594.03,Yes,Delhi,1,1,0.89,High Risk
44,Male,416653.0,34721,31236,836,2,0.0749688589785745,4642.34,Yes,Bihar,0,0,0.12,Low Risk
56,Female,534995.0,44583,0,777,2,0.0,3066.57,No,Tamil Nadu,0,0,0.03,Low Risk
28,Male,580410.0,48368,0,684,3,0.0,3891.22,No,Bihar,0,0,0.17,Low Risk
58,Female,1304789.0,108732,0,782,4,0.0,4893.03,Yes,Madhya Pradesh,0,0,0.06,Low Risk
60,Female,331904.0,27659,45495,742,1,0.13707276802930968,685.62,Yes,Madhya Pradesh,0,0,0.05,Low Risk
39,Male,836312.0,69693,0,669,4,0.0,9041.88,No,Karnataka,0,0,0.02,Low Risk
56,Male,255014.0,21251,19996,569,1,0.07841138133592665,2877.08,No,Madhya Pradesh,1,1,0.77,High Risk
67,Male,720538.0,60045,61098,693,4,0.08479497264543993,1116.06,No,Rajasthan,0,0,0.02,Low Risk
45,Female,1273577.0,106131,409436,776,2,0.32148507707033025,4105.6,Yes,Rajasthan,0,0,0.07,Low Risk
35,Female,1019597.0,84966,0,757,3,0.0,3662.61,Yes,Maharashtra,0,0,0.01,Low Risk
57,Male,2162808.0,180234,958152,594,5,0.4430129720252561,4648.56,No,West Bengal,1,1,0.95,High Risk
53,Male,253958.0,21163,76437,734,2,0.30098283968215217,939.51,Yes,West Bengal,0,0,0.08,Low Risk
39,Male,2482480.0,206873,0,698,4,0.0,4917.31,No,Gujarat,0,0,0.03,Low Risk
26,Female,824169.0,68681,0,707,3,0.0,1161.31,Yes,Madhya Pradesh,0,0,0.09,Low Risk
19,Male,327902.0,27325,0,547,1,0.0,2132.22,No,Maharashtra,1,1,0.65,High Risk
21,Male,380923.0,31744,0,732,3,0.0,3008.8,Yes,Bihar,0,0,0.02,Low Risk
63,Male,638869.0,53239,0,783,3,0.0,2190.16,Yes,Karnataka,0,0,0.02,Low Risk
66,Male,333891.0,27824,69526,571,3,0.20822963182595516,202.52,Yes,Bihar,1,1,0.79,High Risk
55,Male,876064.0,73005,0,711,4,0.0,2066.9,Yes,Bihar,0,0,0.01,Low Risk
42,Male,1129604.0,94134,0,773,4,0.0,1084.72,Yes,Delhi,0,0,0.17,Low Risk
62,Male,303351.0,25279,43585,801,1,0.14367844510154903,3302.37,Yes,Bihar,0,0,0.15,Low Risk
24,Male,1050509.0,87542,199480,799,3,0.18988890147538004,5171.85,Yes,Telangana,0,0,0.04,Low Risk
63,Male,592179.0,49348,112009,715,2,0.18914720042419605,645.81,Yes,Madhya Pradesh,0,0,0.07,Low Risk
54,Male,651469.0,54289,0,731,4,0.0,3025.59,Yes,Delhi,0,0,0.0,Low Risk
23,Male,741205.0,61767,171564,784,5,0.23146632847862603,2179.04,No,Maharashtra,0,0,0.0,Low Risk
60,Male,1321739.0,110145,385598,719,4,0.2917353577370419,6993.71,Yes,Gujarat,0,0,0.05,Low Risk
19,Male,1808467.0,150706,201111,701,3,0.11120523625811253,3692.24,No,Gujarat,0,0,0.05,Low Risk
33,Female,186178.0,15515,15993,754,1,0.08590166399896873,2077.49,No,Madhya Pradesh,0,0,0.05,Low Risk
24,Male,280117.0,23343,62804,687,3,0.22420631379030906,4751.59,Yes,Maharashtra,0,0,0.07,Low Risk
30,Female,272620.0,22718,23161,736,3,0.08495708311936029,7058.1,No,Tamil Nadu,0,0,0.07,Low Risk
47,Male,319472.0,26623,151526,694,3,0.47430134722291784,2415.41,No,Gujarat,0,0,0.06,Low Risk
59,Female,875071.0,72923,0,802,4,0.0,2365.08,No,West Bengal,0,0,0.02,Low Risk
39,Male,792225.0,66019,211561,603,3,0.26704660923348794,9453.38,Yes,Rajasthan,1,1,0.79,High Risk
35,Other,561730.0,46811,224618,575,1,0.39986826411265197,1285.76,Yes,Maharashtra,1,1,0.83,High Risk
39,Female,841261.0,70105,207740,644,3,0.2469388216023327,809.85,Yes,Telangana,1,1,0.68,High Risk
21,Female,304513.0,25376,152832,656,3,0.5018899028941293,499.96,No,Maharashtra,0,0,0.08,Low Risk
63,Male,771056.0,64255,161603,695,5,0.20958659293229026,1590.06,Yes,Karnataka,0,0,0.0,Low Risk
21,Male,686900.0,57242,0,725,3,0.0,4724.86,Yes,Madhya Pradesh,0,0,0.01,Low Risk
35,Female,601019.0,50085,0,827,3,0.0,3224.2,Yes,Gujarat,0,0,0.06,Low Risk
41,Female,763756.0,63646,349860,684,4,0.45807823440994244,4252.94,No,Uttar Pradesh,0,0,0.15,Low Risk
67,Male,1528064.0,127339,71797,696,4,0.046985597461886415,1296.72,No,Bihar,0,0,0.02,Low Risk
55,Female,268102.0,22342,71170,721,2,0.26545866871563806,3888.98,Yes,Rajasthan,0,0,0.11,Low Risk
38,Male,1695033.0,141253,756431,678,3,0.44626328808937643,3777.26,No,Maharashtra,0,1,0.55,High Risk
24,Female,362761.0,30230,133995,713,3,0.36937542900146375,5406.31,No,Gujarat,0,0,0.08,Low Risk
56,Female,313229.0,26102,172841,551,2,0.5518039517413778,856.91,Yes,Tamil Nadu,1,1,0.93,High Risk
27,Female,780824.0,65069,228033,695,4,0.29204148438060307,3344.25,Yes,Telangana,0,0,0.0,Low Risk
24,Female,252798.0,21066,90091,676,1,0.35637544600827537,562.18,Yes,Madhya Pradesh,0,0,0.02,Low Risk
56,Female,801891.0,66824,0,689,4,0.0,1722.24,Yes,Rajasthan,0,0,0.12,Low Risk
68,Female,924765.0,77064,0,687,2,0.0,3663.92,Yes,Delhi,0,0,0.01,Low Risk
43,Female,741741.0,61812,0,672,3,0.0,2006.05,No,Maharashtra,0,0,0.16,Low Risk
33,Female,642172.0,53514,136860,775,4,0.21312047239680335,3749.66,Yes,Karnataka,0,0,0.09,Low Risk
60,Female,982862.0,81905,306247,732,5,0.3115869776224943,7629.69,Yes,Karnataka,0,0,0.08,Low Risk
26,Female,1377329.0,114777,559301,744,3,0.4060765438032598,3690.13,Yes,Karnataka,0,0,0.07,Low Risk
37,Female,1169941.0,97495,558109,667,4,0.4770402951943731,1413.29,Yes,Bihar,0,0,0.02,Low Risk
22,Male,778500.0,64875,365831,609,4,0.46991779062299294,2599.96,Yes,Madhya Pradesh,1,1,0.93,High Risk
61,Male,301404.0,25117,115000,614,2,0.3815476901434619,1225.72,Yes,Madhya Pradesh,1,1,0.92,High Risk
59,Female,1114187.0,92849,0,636,4,0.0,4434.12,Yes,Uttar Pradesh,1,1,0.85,High Risk
49,Female,385892.0,32158,0,821,3,0.0,3712.23,Yes,Bihar,0,0,0.07,Low Risk
64,Male,1065996.0,88833,167762,651,4,0.1573758250500002,467.17,Yes,Karnataka,0,0,0.03,Low Risk
22,Male,977685.0,81474,16558,767,3,0.016935925170172398,7391.2,Yes,Karnataka,0,0,0.07,Low Risk
69,Female,553825.0,46152,0,731,1,0.0,1626.64,Yes,Maharashtra,0,0,0.02,Low Risk
30,Female,464781.0,38732,0,750,3,0.0,2255.71,No,Madhya Pradesh,0,0,0.02,Low Risk
32,Male,538833.0,44903,183626,713,3,0.34078462158034123,3698.42,No,Gujarat,0,0,0.24,Low Risk
49,Male,1036544.0,86379,529704,685,5,0.5110289577673499,4804.15,No,Uttar Pradesh,0,0,0.01,Low Risk
27,Female,782209.0,65184,282375,751,3,0.3609968691232139,2366.96,No,Rajasthan,0,0,0.13,Low Risk
26,Female,1452418.0,121035,435646,561,3,0.2999453325420093,2489.97,Yes,Uttar Pradesh,1,1,0.8,High Risk
49,Female,1174911.0,97909,399872,721,3,0.3403423748692454,6826.35,Yes,Gujarat,0,0,0.1,Low Risk
64,Male,266049.0,22171,34323,719,3,0.12901006957364997,5402.84,Yes,Gujarat,0,0,0.05,Low Risk
58,Male,948918.0,79076,475464,605,4,0.5010591009971357,1486.92,Yes,Maharashtra,1,1,0.94,High Risk
55,Male,909087.0,75757,0,681,4,0.0,2587.34,Yes,Gujarat,0,0,0.08,Low Risk
59,Female,521284.0,43440,152038,697,2,0.29166059192302085,5519.1,Yes,Rajasthan,0,0,0.05,Low Risk
55,Male,909087.0,75757,0,681,4,0.0,2253.67,Yes,Maharashtra,0,0,0.01,Low Risk
33,Male,335164.0,27930,57255,633,3,0.17082681910945088,5070.35,Yes,Karnataka,1,1,0.57,High Risk
22,Male,333501.0,27792,159070,695,3,0.476970084047724,3943.15,No,Gujarat,0,0,0.06,Low Risk
22,Female,836828.0,69736,208288,622,3,0.248901805388921,1708.93,No,Telangana,1,1,0.78,High Risk
57,Male,655285.0,54607,0,730,5,0.0,2899.63,Yes,Maharashtra,0,0,0.04,Low Risk
65,Female,1041853.0,86821,0,661,5,0.0,1599.74,No,Madhya Pradesh,0,0,0.05,Low Risk
66,Male,306809.0,25567,110642,617,2,0.36062175490288745,2310.26,Yes,Gujarat,1,1,0.9,High Risk
49,Male,963075.0,80256,90981,826,5,0.09446927809360642,1033.07,Yes,Madhya Pradesh,0,0,0.0,Low Risk
34,Female,601733.0,50144,53703,693,3,0.08924722426724145,3127.1,Yes,Madhya Pradesh,0,0,0.01,Low Risk
22,Male,316853.0,26404,103557,645,2,0.32682979173307497,4606.02,No,Maharashtra,1,1,0.92,High Risk
20,Male,325910.0,27159,115023,614,2,0.3529287226534933,626.06,Yes,Maharashtra,1,1,0.75,High Risk
53,Male,329917.0,27493,70414,738,3,0.21342943831327274,6335.16,Yes,Karnataka,0,0,0.0,Low Risk
36,Male,852798.0,71066,160425,661,3,0.18811606030970993,9412.71,No,Gujarat,0,0,0.08,Low Risk
37,Male,980221.0,81685,122066,688,2,0.12452906028334426,2769.76,No,Maharashtra,0,0,0.05,Low Risk
55,Male,244231.0,20353,0,793,1,0.0,4934.42,Yes,Maharashtra,0,0,0.13,Low Risk
41,Female,1089647.0,90804,0,624,5,0.0,238.88,Yes,Uttar Pradesh,1,0,0.39,Low Risk
54,Female,974359.0,81197,407805,748,3,0.41853669951219213,2638.47,No,Madhya Pradesh,0,0,0.1,Low Risk
25,Other,314506.0,26209,0,764,1,0.0,3794.66,Yes,Delhi,0,0,0.04,Low Risk
67,Female,1062877.0,88573,547346,750,4,0.5149664542557606,1765.64,Yes,Gujarat,0,0,0.0,Low Risk
32,Male,150000.0,12500,0,647,1,0.0,2821.98,Yes,Maharashtra,1,1,0.53,High Risk
24,Female,348441.0,29037,93023,814,3,0.26696915690174233,2138.91,Yes,Telangana,0,0,0.01,Low Risk
51,Male,1309720.0,109143,294348,790,5,0.22474116605075894,3006.71,No,Delhi,0,0,0.03,Low Risk
37,Male,427323.0,35610,0,748,2,0.0,2697.77,Yes,Uttar Pradesh,0,0,0.03,Low Risk
42,Male,620083.0,51674,92848,558,5,0.14973479356795782,1966.59,No,Tamil Nadu,1,1,0.94,High Risk
54,Male,284305.0,23692,18225,687,2,0.06410369145811716,3552.97,Yes,Madhya Pradesh,0,0,0.09,Low Risk
38,Male,376434.0,31370,0,676,3,0.0,2256.66,Yes,Madhya Pradesh,0,0,0.05,Low Risk
48,Female,1079006.0,89917,497371,553,3,0.46095295114206963,773.15,Yes,Gujarat,1,1,0.9,High Risk
58,Male,440158.0,36680,100055,646,3,0.22731610012768141,1464.13,No,Gujarat,1,1,0.76,High Risk
53,Female,304026.0,25336,0,743,3,0.0,1013.2,Yes,Tamil Nadu,0,0,0.04,Low Risk
41,Male,415571.0,34631,38812,657,1,0.09339438988764856,2804.73,No,Telangana,0,0,0.07,Low Risk
39,Male,575984.0,47999,0,678,2,0.0,3444.38,Yes,Rajasthan,0,0,0.05,Low Risk
36,Male,428047.0,35671,0,739,2,0.0,2040.62,Yes,Madhya Pradesh,0,0,0.07,Low Risk
67,Female,616474.0,51373,0,650,3,0.0,1920.02,No,Karnataka,0,0,0.01,Low Risk
28,Female,786129.0,65511,522656,688,4,0.6648476267889876,695.44,No,Karnataka,0,0,0.06,Low Risk
24,Male,1540317.0,128360,198664,627,4,0.12897604843678281,1661.66,Yes,Uttar Pradesh,1,1,0.87,High Risk
57,Female,1011256.0,84271,186412,710,4,0.18433710158456415,2466.49,No,Madhya Pradesh,0,0,0.04,Low Risk
65,Female,416861.0,34738,0,747,1,0.0,4448.13,No,Madhya Pradesh,0,0,0.03,Low Risk
30,Male,458772.0,38231,45105,824,1,0.09831681096492376,5902.95,Yes,Rajasthan,0,0,0.09,Low Risk
26,Female,857916.0,71493,349114,701,3,0.40693261344933535,3286.73,No,Gujarat,0,0,0.07,Low Risk
65,Female,1041853.0,86821,0,661,5,0.0,2063.72,Yes,Maharashtra,0,0,0.03,Low Risk
46,Other,371542.0,30962,70488,744,2,0.18971744782554867,1493.77,No,Maharashtra,0,0,0.15,Low Risk
38,Female,336473.0,28039,0,675,1,0.0,1392.53,Yes,Delhi,0,0,0.02,Low Risk
66,Male,634223.0,52852,484511,662,3,0.7639442278189217,3546.93,Yes,Delhi,0,0,0.2,Low Risk
45,Female,284626.0,23719,0,661,2,0.0,3138.18,No,West Bengal,0,0,0.03,Low Risk
36,Female,722226.0,60186,117504,803,4,0.16269699512341013,2587.33,Yes,Madhya Pradesh,0,0,0.0,Low Risk
62,Male,204358.0,17030,52435,475,1,0.25658403390129086,2746.36,Yes,Delhi,1,1,0.84,High Risk
60,Male,1235780.0,102982,423877,637,4,0.3430036090566282,685.49,Yes,Tamil Nadu,1,1,0.86,High Risk
63,Female,506119.0,42177,47235,637,1,0.09332785372609999,1698.18,No,Madhya Pradesh,1,0,0.43,Low Risk
30,Male,387243.0,32270,158310,620,2,0.4088130708624817,461.85,Yes,Maharashtra,1,1,0.85,High Risk
23,Male,666351.0,55529,113639,674,3,0.17053925033503364,1185.45,No,Bihar,0,0,0.02,Low Risk
70,Male,255042.0,21254,126869,648,2,0.4974435583158852,6062.84,Yes,Madhya Pradesh,1,1,0.9,High Risk
60,Male,257444.0,21454,53987,786,1,0.209703857926384,2473.37,Yes,Rajasthan,0,0,0.19,Low Risk
43,Female,516275.0,43023,75766,662,3,0.14675512081739384,793.73,Yes,Telangana,0,0,0.02,Low Risk
27,Male,330431.0,27536,139026,679,1,0.42074139532913074,723.08,No,Tamil Nadu,0,0,0.07,Low Risk
70,Female,640745.0,53395,114565,657,5,0.17879967849924697,3470.25,Yes,Uttar Pradesh,0,0,0.02,Low Risk
19,Female,732732.0,61061,364625,694,4,0.49762396073871484,1123.68,Yes,Telangana,0,0,0.04,Low Risk
66,Female,1049610.0,87468,0,820,3,0.0,7059.77,Yes,Tamil Nadu,0,0,0.0,Low Risk
40,Male,358135.0,29845,0,713,1,0.0,1860.1,No,Maharashtra,0,0,0.0,Low Risk
49,Female,534520.0,44543,0,676,1,0.0,5890.37,Yes,Gujarat,0,0,0.01,Low Risk
30,Female,312406.0,26034,0,823,2,0.0,6963.41,Yes,Tamil Nadu,0,0,0.06,Low Risk
67,Female,769857.0,64155,165859,698,4,0.21544130923015573,3435.75,Yes,Tamil Nadu,0,0,0.02,Low Risk
22,Male,804045.0,67004,0,759,4,0.0,2902.13,Yes,Telangana,0,0,0.09,Low Risk
60,Male,1235780.0,102982,423877,637,4,0.3430036090566282,2009.91,Yes,Delhi,1,1,0.87,High Risk
63,Male,311375.0,25948,0,648,1,0.0,2048.9,Yes,Gujarat,1,1,0.74,High Risk
66,Female,740571.0,61714,0,635,4,0.0,7750.05,Yes,Telangana,1,1,0.81,High Risk
35,Female,935306.0,77942,359167,872,4,0.38401015282698925,3552.9,Yes,Madhya Pradesh,0,0,0.08,Low Risk
67,Female,656901.0,54742,308597,677,4,0.4697770288064716,3887.6,No,Rajasthan,0,0,0.03,Low Risk
59,Female,613069.0,51089,197861,649,3,0.3227385498206564,615.24,No,Telangana,1,1,0.83,High Risk
36,Other,671623.0,55969,0,657,3,0.0,1736.49,Yes,Uttar Pradesh,0,0,0.04,Low Risk
36,Male,531372.0,44281,257773,736,1,0.48510836099756854,4027.63,Yes,Karnataka,0,0,0.26,Low Risk
39,Female,1501885.0,125157,0,712,4,0.0,7911.89,Yes,Tamil Nadu,0,0,0.05,Low Risk
45,Male,621499.0,51792,160920,739,2,0.2589223796015762,1663.86,Yes,West Bengal,0,0,0.06,Low Risk
43,Female,671943.0,55995,0,711,4,0.0,1125.81,Yes,Telangana,0,0,0.02,Low Risk
29,Female,557190.0,46432,195004,636,3,0.3499775660008256,5458.23,Yes,West Bengal,1,1,0.78,High Risk
33,Male,641626.0,53469,161472,782,4,0.25166062472530726,4242.1,Yes,Maharashtra,0,0,0.04,Low Risk
54,Female,681849.0,56821,238812,651,5,0.35024176907203797,845.25,Yes,Gujarat,0,0,0.01,Low Risk
26,Female,755414.0,62951,460729,600,5,0.6099026494081391,6948.12,Yes,Gujarat,1,1,0.86,High Risk
68,Female,333278.0,27773,0,560,2,0.0,200.26,Yes,Karnataka,1,1,0.72,High Risk
45,Male,651549.0,54296,15180,601,3,0.023298324454492293,1815.86,Yes,Gujarat,1,1,0.8,High Risk
50,Female,3000000.0,250000,1725561,627,4,0.575187,3193.09,No,Bihar,1,1,0.99,High Risk
57,Male,460931.0,38411,0,698,2,0.0,1818.65,Yes,Telangana,0,0,0.07,Low Risk
70,Female,1183536.0,98628,0,810,3,0.0,7726.92,No,Maharashtra,0,0,0.11,Low Risk
67,Male,718875.0,59906,239920,815,4,0.3337436967483916,1413.63,Yes,Maharashtra,0,0,0.05,Low Risk
28,Female,2101519.0,175127,650617,597,4,0.309593679619361,653.5,Yes,Telangana,1,1,0.9,High Risk
66,Male,773349.0,64446,375642,720,4,0.4857341252138426,3125.24,Yes,Maharashtra,0,0,0.22,Low Risk
55,Female,312270.0,26022,35145,689,2,0.11254683447017004,2680.68,Yes,Bihar,0,0,0.0,Low Risk
68,Female,289952.0,24163,48093,734,2,0.1658653846153846,1576.79,Yes,Uttar Pradesh,0,0,0.05,Low Risk
48,Male,414606.0,34550,58899,713,2,0.14206017279055297,3648.74,No,Gujarat,0,0,0.07,Low Risk
44,Male,957313.0,79776,0,754,4,0.0,953.45,Yes,Rajasthan,0,0,0.06,Low Risk
36,Male,1123648.0,93637,296368,662,2,0.26375519735717945,689.5,Yes,Maharashtra,0,0,0.29,Low Risk
60,Male,353197.0,29433,0,900,1,0.0,5624.18,Yes,Maharashtra,0,0,0.16,Low Risk
22,Female,1268303.0,105692,252141,777,4,0.1988018635925327,5262.91,No,Gujarat,0,0,0.05,Low Risk
41,Male,342621.0,28552,84289,721,2,0.2460123576780174,3918.98,No,Gujarat,0,0,0.02,Low Risk
58,Female,1696349.0,141362,0,647,3,0.0,4737.67,Yes,Rajasthan,1,1,0.89,High Risk
44,Male,957313.0,79776,0,754,4,0.0,2157.64,No,Gujarat,0,0,0.03,Low Risk
65,Male,494130.0,41178,280217,747,3,0.5670916560419322,1968.44,No,Delhi,0,0,0.15,Low Risk
32,Other,2191664.0,182639,1817384,500,1,0.8292256477270239,2964.64,No,Maharashtra,1,1,0.88,High Risk
23,Female,1016728.0,84727,489275,683,4,0.48122506707792057,833.35,Yes,Telangana,0,0,0.24,Low Risk
67,Male,150000.0,12500,0,792,1,0.0,2260.76,No,Rajasthan,0,0,0.03,Low Risk
20,Male,777436.0,64786,0,696,4,0.0,2047.94,Yes,Uttar Pradesh,0,0,0.1,Low Risk
58,Female,1372248.0,114354,330666,705,4,0.24096664742816168,1385.59,Yes,Karnataka,0,0,0.02,Low Risk
62,Male,267737.0,22311,33993,678,2,0.12696414765236033,3691.27,Yes,Gujarat,0,0,0.04,Low Risk
56,Male,1091454.0,90954,297419,706,3,0.27249797059702013,1622.63,Yes,Madhya Pradesh,0,0,0.03,Low Risk
47,Female,475615.0,39635,0,741,2,0.0,1035.5,Yes,Tamil Nadu,0,0,0.03,Low Risk
21,Female,289597.0,24133,88678,667,3,0.3062117356188082,3672.56,Yes,Tamil Nadu,0,0,0.05,Low Risk
62,Male,416036.0,34670,0,780,2,0.0,4514.21,No,Maharashtra,0,0,0.08,Low Risk
35,Other,798882.0,66574,583281,687,2,0.7301215949289132,908.66,No,Uttar Pradesh,0,0,0.06,Low Risk
45,Male,964460.0,80372,0,776,4,0.0,2592.36,Yes,West Bengal,0,0,0.25,Low Risk
57,Male,753758.0,62813,22254,764,3,0.029524064752878245,1622.81,No,Telangana,0,0,0.02,Low Risk
49,Male,448596.0,37383,98495,720,2,0.21956281375669867,10441.72,No,Maharashtra,0,0,0.05,Low Risk
63,Male,1025670.0,85472,0,700,3,0.0,2699.78,Yes,Gujarat,0,0,0.03,Low Risk
66,Female,897946.0,74829,0,715,5,0.0,3629.56,No,Karnataka,0,0,0.06,Low Risk
67,Female,773466.0,64456,115342,781,4,0.14912355552797407,2526.48,Yes,Maharashtra,0,0,0.01,Low Risk
43,Male,865037.0,72086,202397,780,5,0.2339749629206612,2853.91,No,Karnataka,0,0,0.03,Low Risk
67,Male,404885.0,33740,0,866,1,0.0,3677.67,No,Maharashtra,0,0,0.02,Low Risk
55,Female,444634.0,37053,97674,686,3,0.21967280954672833,3137.31,Yes,Delhi,0,0,0.13,Low Risk
50,Male,1717388.0,143116,803559,606,3,0.46789601417967286,169.67,Yes,Madhya Pradesh,1,1,0.96,High Risk
30,Male,695823.0,57985,160898,796,3,0.2312340925781413,367.52,No,Maharashtra,0,0,0.03,Low Risk
38,Female,953217.0,79435,87864,729,2,0.09217628304992462,2495.16,No,Delhi,0,0,0.02,Low Risk
36,Female,1375004.0,114584,0,900,4,0.0,6287.1,Yes,Karnataka,0,0,0.08,Low Risk
42,Male,920693.0,76724,445003,737,3,0.48333483582475373,1120.23,Yes,Uttar Pradesh,0,0,0.02,Low Risk
56,Male,314324.0,26194,0,794,2,0.0,1663.93,Yes,Madhya Pradesh,0,0,0.09,Low Risk
43,Male,722022.0,60168,586405,694,3,0.8121705432798446,3378.52,Yes,Delhi,0,0,0.04,Low Risk
70,Female,569704.0,47475,0,600,2,0.0,1689.0,No,West Bengal,1,1,0.74,High Risk
60,Male,974853.0,81238,0,865,2,0.0,1381.51,Yes,Gujarat,0,0,0.03,Low Risk
54,Female,1034416.0,86201,284319,701,2,0.2748594375957062,2120.68,Yes,Madhya Pradesh,0,0,0.39,Low Risk
25,Female,442054.0,36838,75316,620,1,0.17037737470987707,1493.76,No,Gujarat,1,1,0.79,High Risk
43,Male,2125138.0,177095,417700,699,3,0.19655194156802994,1785.87,Yes,Karnataka,0,0,0.12,Low Risk
50,Male,755679.0,62973,0,615,3,0.0,4745.02,Yes,Maharashtra,1,0,0.29,Low Risk
45,Female,789553.0,65796,219478,731,3,0.27797753918989604,4017.16,No,Gujarat,0,0,0.06,Low Risk
67,Female,978218.0,81518,468323,664,4,0.4787511577174004,3290.29,No,Gujarat,0,0,0.02,Low Risk
29,Female,845760.0,70480,0,785,2,0.0,1281.22,Yes,Madhya Pradesh,0,0,0.07,Low Risk
